SYS.STBR-NAME,PART#,RICHARD ROBINSON,DESC,Best Parts Inc,ROBERT THOMAS,QOH,STAT,MARK GREEN,LAST-RECV-DATE,SRC,BIN1,BIN2,Central Supply,LIST,SARAH BROWN,Great Supply Inc,GRP,ASSORTMENT-CLASS,STAT,Central Supply,THOMAS LEE,MIKE JOHNSON,NANCY ALLEN
Delta Dealer,HP08703-NH578-ES,City Cars,PAINT *NH578*,11.87,0.00,1,,05/30/25,05/31/25,12,194A,,11.87,19.78,,,S8704,,,0,1,0.00,194A
Delta Dealer,HP08703-NH603P-ES,City Cars,PAINT *NH603P*,11.12,0.00,1,,05/12/25,05/03/25,12,194A,,11.12,18.54,,,S8704,,,0,1,0.00,194A
Delta Dealer,HP08703-NH700M-ES,City Cars,PAINT *NH700M*,11.12,0.00,1,,05/19/25,05/20/25,12,194A,,11.12,18.54,,,S8704,,,0,1,0.00,194A
Delta Dealer,HP08703-NH731P-ES,City Cars,PAINT *NH731P*,11.87,0.00,3,,06/11/25,06/12/25,12,194A,,11.87,19.78,,,S8704,,,0,1,0.00,194A
Delta Dealer,HP08703-NH737M-ES,City Cars,PAINT *NH737M*,11.12,0.00,1,,10/21/24,12/17/24,12,194A,,11.12,18.54,,,S8704,,,0,1,0.00,194A
Delta Dealer,HP08703-NH777MAH-A1,City Cars,PAINT *NH777M*,10.74,0.00,1,AP,04/18/24,03/29/24,12,193B,,10.74,17.89,HP08703-NH777MAH-PN,,S8704,,AP,0,1,0.00,193B
Delta Dealer,HP08703-NH788P-ES,City Cars,PAINT *NH788P*,11.87,0.00,1,,01/07/25,01/08/25,12,194A,,11.87,19.78,,0,S8704,,,0,1,0.00,194A
Delta Dealer,HP08703-NH797M-ES,City Cars,PAINT *NH797M*,11.12,0.00,2,,04/22/25,04/24/25,12,194B,,11.12,18.54,,,S8704,,,0,1,0.00,194B
Delta Dealer,HP08703-NH830M-ES,City Cars,PAINT *NH830M*,11.12,0.00,2,,05/13/25,05/14/25,12,194B,,11.12,18.54,,,S8704,,,0,1,0.00,194B
Delta Dealer,HP08703-NH877PAH-A1,City Cars,PAINT *NH877P*,10.74,0.00,1,,05/14/25,05/16/25,12,194B,,10.74,17.89,,,S8704,,,0,1,0.00,194B
Delta Dealer,HP08703-NH883P-ES,City Cars,PAINT *NH883P*,11.87,0.00,3,,06/13/25,06/14/25,12,194B,,11.87,19.78,,,S8704,,,0,1,0.00,194B
Delta Dealer,HP08703-NH904MAH-A1,City Cars,PAINT *NH904M*,10.74,0.00,1,,02/05/25,02/07/25,12,194B,,10.74,17.89,,,S8704,,,0,1,0.00,194B
Delta Dealer,HP08703-NH912PAH-A1,City Cars,PAINT *NH912P*,10.74,0.00,1,,05/22/25,05/24/25,12,194B,,10.74,17.89,,,S8704,,,0,1,0.00,194B
Delta Dealer,HP08703-NH932MAH-A1,City Cars,PAINT *NH932M*,10.74,0.00,1,AP,12/21/24,01/03/25,6,SPORD,,10.74,17.89,,,S8704,,AP,0,1,0.00,SPORD
Delta Dealer,HP08703-R513-ES,City Cars,PAINT *R513*,11.87,0.00,1,,04/01/25,04/03/25,12,194B,,11.87,19.78,,,S8704,,,0,1,0.00,194B
Delta Dealer,HP08703-R548PAH-A1,City Cars,PAINT *R548P*,10.74,0.00,1,,02/25/25,02/26/25,12,194A,,10.74,17.89,,0,S8704,,,0,1,0.00,194A
Delta Dealer,HP08703-R569M-ES,City Cars,PAINT *R569M*,11.87,0.00,1,,05/05/25,05/06/25,12,194A,,11.87,19.78,,,S8704,,,0,1,0.00,194A
Delta Dealer,HP08703-R94-ES,City Cars,PAINT *R94*,11.87,0.00,1,,01/15/25,01/16/25,12,194B,,11.87,19.78,,,S8704,,,0,1,0.00,194B
Delta Dealer,HP08703-YR578MAH-A1,City Cars,PAINT *YR578M*,10.74,0.00,1,AP,10/10/23,02/22/24,12,194A,,10.74,17.89,HP08703-YR578MAH-PN,,S8704,,AP,0,1,0.00,194A
Delta Dealer,HP08718-0003,City Cars,CHRIS MILLER,13.08,0.00,8,,06/09/25,04/09/25,3,195,,13.08,21.80,,,08718,,,0,12,0.00,195
Delta Dealer,HP08718-0004,City Cars,Best Auto,8.60,0.00,21,,06/16/25,06/03/25,9,195,,8.60,14.34,,,08718,,,0,6,0.00,195
Delta Dealer,HP08798-9008,City Cars,"FLUID, BRAKE (DOT 3)",4.23,0.00,81,,06/16/25,05/21/25,9,304,,4.23,7.05,HPCU08740,,S8740,,,0,24,0.00,304
Delta Dealer,HP08798-9132,City Cars,SYN BLEND (5W-20),3.83,0.00,147,,06/13/25,05/21/25,9,302,,3.83,6.38,,0,OILXX,,,0,12,0.00,302
Delta Dealer,HP08798-9134,City Cars,SYN BLEND (5W-30),3.87,0.00,133,,06/13/25,06/06/25,9,303,,3.87,6.45,,0,OILXX,,,0,12,0.00,303
Delta Dealer,HP08798-9135,City Cars,SYN BLEND (10W-30),3.90,0.00,96,,05/10/25,05/23/25,9,303,,3.90,6.50,,0,OILXX,,,0,12,0.00,303
Delta Dealer,HP08798-9162,City Cars,ULT FULL SYN (0W16),7.19,0.00,9,,05/29/25,02/08/25,9,303,,7.19,11.98,,0,OILXX,,,0,12,0.00,303
Delta Dealer,HP08798-9163,City Cars,FULL SYN (0W20),5.99,0.00,147,,06/04/25,06/06/25,9,302,,5.99,9.98,,0,OILXX,,,0,12,0.00,302
Delta Dealer,HP08799-0003,City Cars,HFO1234YF REFRIGERAN,76.45,0.00,97,,06/16/25,04/29/25,9,111,,76.45,127.42,,,08700,,,0,1,0.00,111
Delta Dealer,HP08CLA-P99-0F0A8,City Cars,Noble Components,13.05,0.00,192,,06/16/25,06/06/25,9,305,,13.05,21.75,HPOL999-9011,0,08700,,,0,6,0.00,305
Delta Dealer,HP08E12-30A-100A,City Cars,ATTACHMENT,36.80,0.00,2,AP,01/04/24,02/17/23,7,562C,,36.80,62.00,,,08999,,AP,0,1,0.00,562C
Delta Dealer,HP08E12-30A-110,City Cars,"STEP, ILLUMINATED",198.90,0.00,2,AP,01/03/24,02/17/23,7,560D,,198.90,332.00,,,08999,,AP,0,1,0.00,560D
Delta Dealer,HP08E12-T20-100B,City Cars,DAVID WILSON,198.00,0.00,1,AP,12/04/24,12/06/24,7,107,,198.00,330.00,,,08141,,AP,0,1,0.00,107
Delta Dealer,HP08E12-T60-100,City Cars,LINDA THOMPSON,198.90,0.00,2,,06/03/25,06/04/25,7,562C,,198.90,332.00,,,08141,,,0,1,0.00,562C
Delta Dealer,HP08E12-T90-100,City Cars,"TRIM, DOOR SILL",260.10,0.00,1,AP,12/19/24,12/13/24,7,561B,,260.10,434.00,,,08141,,AP,0,1,0.00,561B
Delta Dealer,HP08E12-TGS-100,City Cars,TRIM,260.10,0.00,2,AP,03/29/24,02/22/24,7,107,,260.10,434.00,HPPREO-PAS-002,,08141,,AP,0,1,0.00,107
Delta Dealer,HP08E70-PT9-100,City Cars,LINDA THOMPSON,265.27,0.00,9,,05/19/25,03/22/25,7,504B,,265.27,355.00,,,08155,,,0,1,0.00,504B
Delta Dealer,HP08F01-T20-100,City Cars,"SPLR, FR. UB *NH547*",218.50,0.00,1,DP,12/22/23,09/07/22,7,501A,,218.50,365.00,HPPREO-T20-002,,08126,,DP,0,1,0.00,501A
Delta Dealer,HP08F04-T2A-141,City Cars,SD UDBY SPLR NH-797M,370.30,0.00,1,NS,03/17/25,03/13/25,7,558C,,370.30,614.00,HP08F04-T2A-140,,08159,,NS,0,1,0.00,558C
Delta Dealer,HP08F20-3A0-100,City Cars,"EMBLEM, BLACK",73.50,0.00,1,AP,04/11/25,12/13/24,7,540,,73.50,123.00,,,08145,,AP,0,1,0.00,540
Delta Dealer,HP08F20-3A0-100C,City Cars,"EMBLEMS, BLACK",30.60,0.00,3,AP,04/11/25,02/11/23,7,540,,30.60,51.00,,,08145,,AP,0,1,0.00,540
Delta Dealer,HP08F20-3BM-100,City Cars,"EMB, PASSPORT NAME",96.00,0.00,1,,06/06/25,05/08/25,7,508D,,96.00,160.00,HPPREO-PSS-002,,08999,,,0,1,0.00,508D
Delta Dealer,HP08F20-3BM-100B,City Cars,"SET, H EMBLEM",48.00,0.00,2,,05/07/25,02/15/25,7,562D,,48.00,80.00,HPPREO-PSS-001,,08999,,,0,1,0.00,562D
Delta Dealer,HP08F20-3V0-100,City Cars,"EMBLEM, FR.",64.30,0.00,1,AP,05/23/24,05/24/24,7,107,,64.30,108.00,,,08145,,AP,0,1,0.00,107
Delta Dealer,HP08F20-3V0-100B,City Cars,"EMBLEM, RR. SPORT",21.50,0.00,2,AP,10/03/23,10/04/23,7,107,,21.50,36.00,,,08145,,AP,0,1,0.00,107
Delta Dealer,HP08F20-PS2-100,City Cars,"EMBLEM, BLACK",72.00,0.00,5,AP,,03/16/24,7,540,,72.00,120.00,,,08145,,AP,0,1,0.00,540
Delta Dealer,HP08F20-PS2-100A,City Cars,"EMBLEM, BLACK",33.00,0.00,3,AP,,03/16/24,7,540,,33.00,55.00,,,08145,,AP,0,1,0.00,540
Delta Dealer,HP08F20-PS2-100B,City Cars,"EMBLEM, BLACK",24.00,0.00,2,AP,,03/16/24,7,540,,24.00,40.00,,,08145,,AP,0,1,0.00,540
Delta Dealer,HP08F20-PS2-100C,City Cars,"EMBLEM, BLACK",21.00,0.00,3,AP,,03/30/24,7,540,,21.00,35.00,,,08145,,AP,0,1,0.00,540
Delta Dealer,HP08F20-PS2-100D,City Cars,"EMBLEM, BLACK",21.00,0.00,5,AP,,03/16/24,7,540,,21.00,35.00,,,08145,,AP,0,1,0.00,540
Delta Dealer,HP08F20-T6Z-100C,City Cars,"LOGO, RR. RIDGELINE",98.00,0.00,1,,12/05/24,12/17/24,7,540,,98.00,164.00,,,08145,,,0,1,0.00,540
Delta Dealer,HP08F20-T90-100,City Cars,"EMBLEM, RR. H-MARK",24.50,0.00,1,,05/30/25,05/31/25,7,561C,,24.50,41.00,,,08145,,,0,1,0.00,561C
Delta Dealer,HP08F20-T90-100A,City Cars,"EMBLEM, RR. AWD",21.50,0.00,1,,05/30/25,05/31/25,7,561C,,21.50,36.00,,,08145,,,0,1,0.00,561C
Delta Dealer,HP08F20-T90-100C,City Cars,"EMBLEM, RR. HPD",38.30,0.00,1,AP,11/30/24,11/30/24,6,185,,38.30,51.00,,,08145,,AP,0,1,0.00,185
Delta Dealer,HP08F20-TGS-100B,City Cars,"EMBLEM, RR. H-MARK",24.50,0.00,1,AP,01/13/24,12/29/23,7,107,,24.50,41.00,,,08145,,AP,0,1,0.00,107
Delta Dealer,HP08F20-THR-100G,City Cars,"EMBLEM, ELITE",24.50,0.00,1,,06/02/25,06/03/25,7,107,,24.50,41.00,,,08145,,,0,1,0.00,107
Delta Dealer,HP08F20-TVA-100,City Cars,Prime Parts Ltd,72.30,0.00,1,AP,04/30/24,01/10/23,7,107,,72.30,121.00,,,08145,,AP,0,1,0.00,107
Delta Dealer,HP08F20-TVA-100C,City Cars,"EMBLEM, SPORT",24.50,0.00,1,,04/11/25,02/05/25,7,107,,24.50,41.00,,,08145,,,0,1,0.00,107
Delta Dealer,HP08F21-T90-100A,City Cars,"TRIM, GRILLE ACCENT",131.60,0.00,1,AP,05/21/24,05/22/24,7,501B,,131.60,220.00,,,08145,,AP,0,1,0.00,501B
Delta Dealer,HP08F23-PS2-110A,City Cars,"GARNISH, FR. (LOWER)",240.00,0.00,1,AP,,02/20/24,7,501A,,240.00,400.00,,,08159,,AP,0,1,0.00,501A
Delta Dealer,HP08F24-PS2-110A,City Cars,GARNISH (LOWER),150.00,0.00,2,AP,,03/16/24,7,501A,,150.00,250.00,,,08159,,AP,0,1,0.00,501A
Delta Dealer,HP08F57-3A0-110,City Cars,"KIT, DOOR LWR GARN",205.10,0.00,1,AP,05/09/24,05/04/24,7,505D,,205.10,342.00,,,08149,,AP,0,1,0.00,505D
Delta Dealer,HP08F57-PS2-110,City Cars,"GARNISH, DR (LOWER)",240.00,0.00,1,AP,,05/04/24,7,505D,,240.00,400.00,,,08159,,AP,0,1,0.00,505D
Delta Dealer,HP08L02-3A0-100,City Cars,DAVID WILSON,260.10,0.00,2,,06/13/25,06/04/25,7,562A,,260.10,434.00,,,08158,,,0,1,0.00,562A
Delta Dealer,HP08L02-T6Z-102,City Cars,"ROOF RAILS, BLACK",326.30,0.00,1,,04/14/25,04/15/25,7,562A,,326.30,543.00,,0,08158,,,0,1,0.00,562A
Delta Dealer,HP08L02-T90-100B,City Cars,"RAILS, ROOF",324.40,0.00,2,,05/31/25,06/04/25,7,562A,,324.40,541.00,,,08158,,,0,1,0.00,562A
Delta Dealer,HP08L02-TG7-100A,City Cars,"RAILS, ROOF",326.30,0.00,1,AP,07/01/24,07/05/23,7,564A,,326.30,543.00,HPPREO-PIL-022,,08158,,AP,0,1,0.00,564A
Delta Dealer,HP08L02-THR-102,City Cars,"RAIL, ROOF",223.30,0.00,1,,06/16/25,06/12/25,7,564C,,223.30,370.00,HPPREO-ODY-004,0,08158,,,0,1,0.00,564C
Delta Dealer,HP08L04-3A0-100,City Cars,"CROSSBARS, ROOF",171.40,0.00,2,,06/09/25,06/04/25,7,562B,,171.40,286.00,,,08158,,,0,1,0.00,562B
Delta Dealer,HP08L04-3BM-100,City Cars,"CROSSBARS, ROOF",156.00,0.00,2,NS,06/10/25,06/04/25,7,564A,,156.00,260.00,HPPREO-PSS-021,,08999,,NS,0,1,0.00,564A
Delta Dealer,HP08L04-PS2-100,City Cars,CROSSBARS,195.00,0.00,2,AP,09/12/24,03/16/24,7,504C,,195.00,325.00,,,08158,,AP,0,1,0.00,504C
Delta Dealer,HP08L04-T90-100,City Cars,"CROSSBARS, ROOF",156.10,0.00,2,,06/09/25,06/04/25,7,561B,,156.10,261.00,,,08158,,,0,1,0.00,561B
Delta Dealer,HP08L04-TG7-100,City Cars,"CROSSBARS, ROOF RAIL",154.90,0.00,1,AP,11/27/24,11/29/24,7,503A,,154.90,259.00,,,08158,,AP,0,1,0.00,503A
Delta Dealer,HP08L04-TG7-10009,City Cars,BOLT (M6X25),1.40,0.00,8,NS,,04/16/25,7,SPORD,,1.40,3.00,,,08158,,NS,0,1,0.00,SPORD
Delta Dealer,HP08L04-TGS-100,City Cars,"CROSSBARS, ROOF RAIL",154.90,0.00,1,,04/14/25,04/15/25,7,504D,,154.90,259.00,HP08L04-T6Z-100,,08158,,,0,1,0.00,504D
Delta Dealer,HP08L04-THR-100,City Cars,CROSSBARS,134.10,0.00,1,,06/16/25,06/12/25,7,504B,,134.10,224.00,,,08158,,,0,1,0.00,504B
Delta Dealer,HP08L07-E09-101,City Cars,"ATTACHMENT, BIKE",148.90,0.00,1,AP,05/07/24,05/07/24,7,512A,,148.90,216.00,HP08L07-E09-100,,08158,,AP,0,1,0.00,512A
Delta Dealer,HP08L09-E09-101,City Cars,"ATTACHMENT, KAYAK",175.10,0.00,1,NS,,04/03/25,7,184,,175.10,270.00,HP08L09-E09-100,,08158,,NS,0,1,0.00,184
Delta Dealer,HP08L20-E09-100B,City Cars,ANNA JONES,343.00,0.00,1,DP,05/30/24,06/01/24,7,400,,343.00,534.00,HPPREO-ATT-007H,,08158,,DP,0,1,0.00,400
Delta Dealer,HP08L33-3A0-100,City Cars,SUSAN LEWIS,358.10,0.00,1,,03/17/25,03/18/25,7,565D,,358.10,597.00,,,08132,,,0,1,0.00,565D
Delta Dealer,HP08L33-3BM-100,City Cars,"BOARDS, RUNNING",429.00,0.00,1,NS,05/14/25,06/04/25,6,565D,,429.00,715.00,HPPREO-PSS-023,,08999,,NS,0,1,0.00,565D
Delta Dealer,HP08L33-S3V-20028,City Cars,"BOLT, FLANGE (8X20)",8.00,0.00,11,AP,12/16/23,12/05/23,6,558C,,8.00,14.00,,,08132,,AP,0,1,0.00,558C
Delta Dealer,HP08L33-T90-100,City Cars,"BOARDS, RUNNING",367.20,0.00,3,,06/09/25,06/12/25,7,561D,,367.20,612.00,,,08132,,,0,1,0.00,561D
Delta Dealer,HP08L33-TG7-102A,City Cars,BOARD (CHROME),473.00,0.00,2,AP,10/16/23,12/06/22,7,558C,,473.00,789.00,,0,08132,,AP,0,1,0.00,558C
Delta Dealer,HP08L33-TGS-100D,City Cars,"BOARD, RUNNING",306.00,0.00,1,NS,03/27/25,04/29/25,7,SPORD,,306.00,510.00,HPPREO-PAS-033,,08132,,NS,0,1,0.00,SPORD
Delta Dealer,HP08L33-TGS-100E,City Cars,"BOARD, RUNNING",361.10,0.00,1,AP,12/01/23,02/28/23,7,558C,,361.10,602.00,HPPREO-PAS-034,,08132,,AP,0,1,0.00,558C
Delta Dealer,HP08L91-3A0-100,City Cars,"KIT, TRAILER HARN",101.00,0.00,2,,03/17/25,02/18/25,7,562C,,101.00,169.00,,,08134,,,0,1,0.00,562C
Delta Dealer,HP08L91-3BM-100,City Cars,"HARNESS, TRLR HITCH",153.00,0.00,1,NS,,02/15/25,7,561C,,153.00,255.00,HPPREO-PSS-019,,08999,,NS,0,1,0.00,561C
Delta Dealer,HP08L91-T90-100,City Cars,"HARNESS, TRLR HITCH",156.10,0.00,2,,06/05/25,06/10/25,7,561C,,156.10,261.00,,,08134,,,0,1,0.00,561C
Delta Dealer,HP08L91-T90-100A,City Cars,ADAPTER,146.90,0.00,1,,05/16/25,05/17/25,7,561C,,146.90,245.00,,,08888,,,0,1,0.00,561C
Delta Dealer,HP08L91-TG7-100B,City Cars,"HARNESS, TRLR HITCH",154.90,0.00,1,NS,,04/12/25,6,180,,154.90,259.00,HPPREO-PIL-028,,08134,,NS,0,1,0.00,180
Delta Dealer,HP08L91-TG7-100C,City Cars,ADAPTER,75.90,0.00,3,AP,02/11/25,07/03/24,7,502A,,75.90,127.00,HPPREO-PIL-029,,08134,,AP,0,1,0.00,502A
Delta Dealer,HP08L91-THR-100,City Cars,"HARNESS, TRLR HITCH",102.40,0.00,1,,04/17/25,03/22/25,7,108,,102.40,172.00,HPPREO-ODY-007,,08134,,,0,1,0.00,108
Delta Dealer,HP08L91-THR-100A,City Cars,JENNIFER JACKSON,69.30,0.00,1,,04/17/25,04/19/25,7,108,,69.30,115.00,,,08134,,,0,1,0.00,108
Delta Dealer,HP08L91-TLA-100,City Cars,"HARNESS, TRLR HITCH",104.70,0.00,1,AP,10/04/24,01/14/25,7,108,,104.70,172.00,HPPREO-CRV-007,,08134,,AP,0,1,0.00,108
Delta Dealer,HP08L92-3A0-100,City Cars,JOHN SMITH,232.60,0.00,1,,04/11/25,03/18/25,7,504C,,232.60,388.00,,,08134,,,0,1,0.00,504C
Delta Dealer,HP08L92-3BM-100C,City Cars,"PANEL, TRAILER HITCH",81.00,0.00,1,NS,,02/15/25,7,504C,,81.00,135.00,HPPREO-PSS-018,,08999,,NS,0,1,0.00,504C
Delta Dealer,HP08L92-S9V-100H,City Cars,BALL (2 BALL),17.30,0.00,1,,05/08/25,05/09/25,7,108,,17.30,29.00,,,08134,,,0,1,0.00,108
Delta Dealer,HP08L92-SCV-100A,City Cars,BALL (1-7/8 BALL),12.90,0.00,1,NS,,06/15/24,7,108,,12.90,22.00,HP08L92-S10-100G,,08134,,NS,0,1,0.00,108
Delta Dealer,HP08L92-SCV-100B,City Cars,BALL (2 BALL),14.20,0.00,1,NS,12/17/24,01/14/25,7,109,,14.20,24.00,HP08L92-TB4100,,08134,,NS,0,1,0.00,109
Delta Dealer,HP08L92-SJC-100A,City Cars,PIN,47.60,0.00,1,AP,01/02/25,12/13/24,6,109,,47.60,80.00,,,08134,,AP,0,1,0.00,109
Delta Dealer,HP08L92-T90-100,City Cars,"HITCH, TRAILER",189.80,0.00,4,,05/23/25,06/04/25,7,504D,,189.80,317.00,,,08134,,,0,1,0.00,504D
Delta Dealer,HP08L92-T90-100B,City Cars,"PANEL, TRAILER HITCH",82.70,0.00,2,,05/15/25,06/04/25,7,504D,,82.70,138.00,,,08134,,,0,1,0.00,504D
Delta Dealer,HP08L92-T90-100C,City Cars,"PANEL, TRAILER HITCH",82.70,0.00,2,,05/23/25,05/24/25,7,504D,,82.70,138.00,HPPREO-PT3-013,,08134,,,0,1,0.00,504D
Delta Dealer,HP08L92-TG7-101A,City Cars,"MOUNT, BALL",28.20,0.00,1,AP,07/03/24,07/03/24,7,108,,28.20,47.00,,,08134,,AP,0,1,0.00,108
Delta Dealer,HP08L92-TG7-1A0,City Cars,"HITCH ASSY., TRAILER",234.90,0.00,1,NS,,04/12/25,6,SPORD,,234.90,392.00,HPPREO-PIL-031,,08134,,NS,0,1,0.00,SPORD
Delta Dealer,HP08L92-TGS-100A,City Cars,"BALLMOUNT, HITCH",28.20,0.00,1,NS,,04/05/25,6,SPORD,,28.20,47.00,HPPREO-PAS-038,,08134,,NS,0,1,0.00,SPORD
Delta Dealer,HP08L92-TGS-100B,City Cars,"HITCH, TRAILER",230.80,0.00,1,,04/24/25,04/23/25,7,504C,,230.80,385.00,,,08134,,,0,1,0.00,504C
Delta Dealer,HP08L92-THR-100,City Cars,"HITCH, TRAILER",259.90,0.00,1,,04/28/25,04/29/25,7,504D,,259.90,434.00,HPPREO-ODY-008,,08134,,,0,1,0.00,504D
Delta Dealer,HP08L92-TLA-101,City Cars,THOMAS LEE,409.20,0.00,2,,01/15/25,01/16/25,7,504B,,409.20,659.00,HPPREO-CRV-008,,08134,,,0,1,0.00,504B
Delta Dealer,HP08L96-TLA-100,City Cars,"NET, CARGO",36.10,0.00,1,AP,12/18/24,12/12/24,6,103,,36.10,59.00,HPPREO-CRV-009,,08867,,AP,0,1,0.00,103
Delta Dealer,HP08L96-TVA-100,City Cars,"NET, CARGO",33.90,0.00,1,AP,11/13/24,11/15/24,7,108,,33.90,58.00,,,08867,,AP,0,1,0.00,108
Delta Dealer,HP08P00-30A-100,City Cars,RUTH CARTER,70.40,0.00,15,,06/11/25,06/12/25,7,737C,,70.40,118.00,,,08156,,,0,1,0.00,737C
Delta Dealer,HP08P00-3A0-100,City Cars,RUTH CARTER,79.60,0.00,15,,06/16/25,06/13/25,7,737C,,79.60,133.00,,,08156,,,0,1,0.00,737C
Delta Dealer,HP08P00-3BM-100,City Cars,RUTH CARTER,81.00,0.00,11,,06/11/25,06/10/25,7,736B,,81.00,135.00,HPPREO-PSS-016,,08999,,,0,1,0.00,736B
Delta Dealer,HP08P00-3V0-100,City Cars,RUTH CARTER,70.40,0.00,12,,06/12/25,06/14/25,7,737C,,70.40,118.00,,,08156,,,0,1,0.00,737C
Delta Dealer,HP08P00-PS2-100,City Cars,MATTHEW KING,78.00,0.00,17,,05/29/25,03/20/25,7,737A,,78.00,130.00,,,08156,,,0,1,0.00,737A
Delta Dealer,HP08P00-T0A-100,City Cars,MATTHEW KING,63.80,0.00,1,AP,05/13/24,,7,404E,,63.80,115.00,,,08156,,AP,0,1,0.00,404E
Delta Dealer,HP08P00-T20-100,City Cars,RUTH CARTER,69.60,0.00,7,,06/16/25,06/12/25,7,737B,,69.60,116.00,,,08156,,,0,1,0.00,737B
Delta Dealer,HP08P00-T20-100A,City Cars,RUTH CARTER,69.60,0.00,9,,06/09/25,05/24/25,7,737C,,69.60,116.00,,,08156,,,0,1,0.00,737C
Delta Dealer,HP08P00-T47-100,City Cars,RUTH CARTER,70.80,0.00,4,,06/10/25,06/11/25,7,737B,,70.80,118.00,,,08156,,,0,1,0.00,737B
Delta Dealer,HP08P00-T7S-100B,City Cars,RUTH CARTER,72.30,0.00,21,DP,12/19/24,11/11/22,7,402,,72.30,121.00,,,08156,,DP,0,1,0.00,402
Delta Dealer,HP08P00-T90-100,City Cars,RUTH CARTER,79.60,0.00,9,,06/11/25,06/13/25,7,737B,,79.60,133.00,,,08156,,,0,1,0.00,737B
Delta Dealer,HP08P00-TBA-100,City Cars,MATTHEW KING,66.60,0.00,1,,06/02/25,05/28/25,7,401A,,66.60,120.00,,,08156,,,0,1,0.00,401A
Delta Dealer,HP08P00-TG7-100A,City Cars,RUTH CARTER,79.60,0.00,4,,06/16/25,05/15/25,7,402,,79.60,133.00,,,08156,,,0,1,0.00,402
Delta Dealer,HP08P00-THR-100,City Cars,RUTH CARTER,71.20,0.00,1,,06/04/25,01/16/25,7,404E,,71.20,120.00,HPPREO-ODY-010,,08156,,,0,1,0.00,404E
Delta Dealer,HP08P00-THR-100A,City Cars,RUTH CARTER,71.20,0.00,11,,06/04/25,06/06/25,7,737B,,71.20,120.00,,,08999,,,0,1,0.00,737B
Delta Dealer,HP08P00-TLA-100,City Cars,RUTH CARTER,66.60,0.00,5,,05/20/25,02/23/24,7,405E,,66.60,120.00,,,08156,,,0,1,0.00,405E
Delta Dealer,HP08P01-TLA-100,City Cars,"PROTECTOR, RR. BMPR",78.20,0.00,1,AP,10/12/23,10/14/23,7,511A,,78.20,127.00,HPPREO-CRV-011,,08148,,AP,0,1,0.00,511A
Delta Dealer,HP08P04-30A-100,City Cars,FILM,61.20,0.00,10,,06/11/25,06/12/25,7,749B,,61.20,102.00,,,08144,,,0,1,0.00,749B
Delta Dealer,HP08P04-3A0-100,City Cars,JENNIFER JACKSON,61.20,0.00,9,,06/16/25,06/13/25,7,749B,,61.20,102.00,,,08161,,,0,1,0.00,749B
Delta Dealer,HP08P04-3BM-100,City Cars,JENNIFER JACKSON,63.00,0.00,5,,06/11/25,06/10/25,7,749B,,63.00,105.00,HPPREO-PSS-012,,08999,,,0,1,0.00,749B
Delta Dealer,HP08P04-3V0-100,City Cars,JENNIFER JACKSON,61.20,0.00,6,,06/12/25,06/12/25,7,749B,,61.20,102.00,,,08161,,,0,1,0.00,749B
Delta Dealer,HP08P04-PS2-100,City Cars,FILM,60.00,0.00,5,,05/29/25,05/30/25,7,749B,,60.00,100.00,,,08144,,,0,1,0.00,749B
Delta Dealer,HP08P04-T20-100,City Cars,FILM,69.00,0.00,8,,06/16/25,06/11/25,7,749B,,69.00,115.00,HPPREO-T20-011,,08144,,,0,1,0.00,749B
Delta Dealer,HP08P04-T6Z-100,City Cars,FILM,69.20,0.00,2,DP,01/22/24,01/18/24,7,508C,,69.20,116.00,,,08144,,DP,0,1,0.00,508C
Delta Dealer,HP08P04-T6Z-100A,City Cars,FILM,70.40,0.00,4,,06/11/25,06/11/25,7,749B,,70.40,118.00,,,08144,,,0,1,0.00,749B
Delta Dealer,HP08P04-T90-100,City Cars,JENNIFER JACKSON,61.20,0.00,18,,06/11/25,03/20/25,7,749B,,61.20,102.00,,,08161,,,0,1,0.00,749B
Delta Dealer,HP08P04-TGS-100,City Cars,FILM,61.20,0.00,3,DP,03/05/25,03/06/25,7,501E,,61.20,102.00,HPPREO-PAS-041,,08144,,DP,0,1,0.00,501E
Delta Dealer,HP08P05-3A0-170,City Cars,MOLDING *B575P*,140.80,0.00,1,AP,12/14/24,12/10/24,6,501D,,140.80,235.00,HPPREO-CV3-007,,08160,,AP,0,1,0.00,501D
Delta Dealer,HP08P05-T2A-121,City Cars,MOLDING *NH731P*,154.90,0.00,1,NS,07/30/24,07/10/24,7,563RT,,154.90,259.00,HP08P05-T2A-120,,08160,,NS,0,1,0.00,563RT
Delta Dealer,HP08P05-THR-131,City Cars,MOLDING *NH797M*,154.90,0.00,1,AP,09/20/24,08/19/23,7,511A,,154.90,259.00,,,08160,,AP,0,1,0.00,511A
Delta Dealer,HP08P05-TLA-1S0,City Cars,MOLDING *NH883P*,154.90,0.00,1,AP,01/15/24,01/13/24,7,511A,,154.90,259.00,,,08160,,AP,0,1,0.00,511A
Delta Dealer,HP08P08-T6Z-100,City Cars,SPLASH GUARD-FRONT,39.80,0.00,5,,06/10/25,03/20/25,7,406E,,39.80,67.00,,,08156,,,0,1,0.00,406E
Delta Dealer,HP08P08-THR-100R1,City Cars,"SPLASH GUARD, FR.",30.30,0.00,1,AP,11/18/24,11/16/24,7,108,,30.30,50.00,,,08156,,AP,0,1,0.00,108
